TUBAL3_UP	26	0	0.000	0	0.000	-	0	0	-
IPO11_DOWN	1	9	0.036	0	0.000	0.000	0	0	-
MCM3_UP	51	0	0.000	0	0.000	-	0	0	-
IL22RA1_DOWN	24	0	0.000	0	0.000	-	0	0	-
GTF2H5_UP	9	13	0.052	1	0.004	0.077	50.0000	86.6987	-
GEM_DOWN	6	32	0.127	5	0.020	0.156	10.0000	22.9928	-
MYL2_DOWN	49	0	0.000	0	0.000	-	0	0	-
YIPF5_UP	8	1	0.004	0	0.000	0.000	0	0	-
PLXNC1_DOWN	8	57	0.226	12	0.048	0.211	22.3333	57.5543	-
ABCG8_DOWN	2	0	0.000	0	0.000	-	0	0	-
ANXA7_DOWN	4	2	0.008	0	0.000	0.000	0	0	-
HSPA5_DOWN	47	5	0.020	3	0.012	0.600	15.5000	25.4759	-
CDH26_DOWN	105	0	0.000	0	0.000	-	0	0	-
CAPN7_UP	3	1	0.004	0	0.000	0.000	0	0	-
CYP3A4_UP	10	0	0.000	0	0.000	-	0	0	-
CEP72_UP	66	0	0.000	0	0.000	-	0	0	-
SLC6A1_UP	1	0	0.000	0	0.000	-	0	0	-
ARHGAP12_DOWN	19	11	0.044	4	0.016	0.364	34.1667	69.9733	-
MAPKAPK5_DOWN	15	0	0.000	0	0.000	-	0	0	-
IFT57_UP	15	25	0.099	3	0.012	0.120	72.0000	156.1041	-
KLRC4_DOWN	7	0	0.000	0	0.000	-	0	0	-
PEG3_DOWN	3	214	0.849	45	0.179	0.210	54.0000	110.6693	0
SYDE1_UP	19	0	0.000	0	0.000	-	0	0	-
FTMT_UP	3	0	0.000	0	0.000	-	0	0	-
PRF1_UP	9	2	0.008	0	0.000	0.000	0	0	-
ARHGEF1_UP	17	4	0.016	2	0.008	0.500	40.7500	101.2175	-
ASCL4_DOWN	1	0	0.000	0	0.000	-	0	0	-
GIMAP5_DOWN	1	11	0.044	0	0.000	0.000	0	0	-
CLIP1_DOWN	88	38	0.151	23	0.091	0.605	16.3333	23.1385	-
CSNK2A1_UP	120	0	0.000	0	0.000	-	0	0	-
CD1D_UP	9	0	0.000	0	0.000	-	0	0	-
GPAA1_UP	5	3	0.012	0	0.000	0.000	0	0	-
ACTN1_UP	137	0	0.000	0	0.000	-	0	0	-
CENPQ_UP	77	3	0.012	1	0.004	0.333	6.3333	7.1925	-
ANK3_DOWN	7	63	0.250	15	0.060	0.238	12.0000	29.2264	-
OR5T3_DOWN	2	0	0.000	0	0.000	-	0	0	-
CYP51A1_UP	1	36	0.143	1	0.004	0.028	2.0000	4.0574	-
NFYC_UP	13	0	0.000	0	0.000	-	0	0	-
RGS3_DOWN	26	2	0.008	0	0.000	0.000	0	0	-
ILF2_UP	4	16	0.063	2	0.008	0.125	8.7500	16.8974	-
RIMS2_UP	8	0	0.000	0	0.000	-	0	0	-
DNTT_UP	3	0	0.000	0	0.000	-	0	0	-
SHH_DOWN	22	0	0.000	0	0.000	-	0	0	-
MAPT_DOWN	31	26	0.103	5	0.020	0.192	48.5000	117.6820	-
NDE1_UP	139	0	0.000	0	0.000	-	0	0	-
ZNF670_UP	386	0	0.000	0	0.000	-	0	0	-
SYNJ2_DOWN	43	40	0.159	24	0.095	0.600	39.2500	83.3299	0
CNTNAP4_UP	4	0	0.000	0	0.000	-	0	0	-
SF3B4_UP	113	3	0.012	2	0.008	0.667	24.5000	38.0650	-
CD80_UP	41	0	0.000	0	0.000	-	0	0	-
HSD11B2_DOWN	3	2	0.008	0	0.000	0.000	0	0	-
